vOTU,AI05,AI15,AI20,AI28,AI40,AII05,AII15,AII20,AII28,AII40,AIII05,AIII15,AIII20,AIII28,AIII40
NODE_3478_length_3573_cov_4_3033,0,0,15.2513955,0,0,0,0,10.79773444,0,0,0,0,13.79409789,0,0
NODE_6390_length_2270_cov_3_00135,0,0,10.5759677,0,0,0,0,4.653569051,0,0,0,0,0,0,0
NODE_2231_length_4976_cov_4_69051,0,0,10.30094254,0,0,0,0,8.252813864,0,0,0,0,9.821397699,0,0
NODE_5733_length_2471_cov_2_37997,0,0,8.40076867,0,0,0,0,6.616793495,0,0,0,0,7.724694819,0,0
NODE_4637_length_2872_cov_2_68087,0,0,9.650883056,0,0,0,0,0,0,0,0,0,0,0,0
NODE_238_length_22995_cov_9_29172,0,0,34.45315246,0,0,0,0,10.94315847,0,0,0,0,6.3268929,0,0
NODE_2369_length_4789_cov_8_10921,0,0,28.20258054,0,0,0,0,17.45088394,0,0,0,0,15.89080077,0,0
NODE_1342_length_7376_cov_10_3353,0,0,38.12848876,0,0,0,0,20.3593646,0,0,0,0,16.77362304,0,0
NODE_1831_length_5773_cov_9_25656,0,409.7210245,25.97737693,0,0,0,533.8997066,26.68531003,0,8.207681351,0,420.7193925,25.74898273,0,0
NODE_5134_length_2666_cov_3_36308,0,0,10.12592652,0,0,0,0,8.034677815,0,0,0,0,8.975359695,0,0
NODE_3677_length_3413_cov_3_4601,0,0,10.55096541,0,0,0,13.67678763,11.81570267,0,0,0,18.51701682,11.10884684,0,0
NODE_2028_length_5349_cov_6_27616,0,0,22.25203606,0,0,0,0,17.45088394,0,0,0,0,15.96436929,0,0
NODE_1572_length_6471_cov_3_55065,0,0,12.97618732,0,0,0,0,0,0,0,0,0,4.781953936,0,0
NODE_2168_length_5073_cov_3_11339,0,0,11.77607751,0,0,0,0,4.8717051,0,0,0,0,0,0,0
NODE_1470_length_6882_cov_5_7214,0,0,19.17675467,0,0,0,0,5.926029339,0,0,0,0,0,0,0
NODE_3600_length_3472_cov_4_86538,0,0,20.72689651,0,0,0,0,0,0,0,0,0,0,0,0
NODE_1926_length_5565_cov_2_81942,0,0,10.30094254,0,0,0,0,5.562469256,0,0,0,0,0,0,0
NODE_1461_length_6916_cov_5_22752,0,0,18.62670434,0,0,0,0,7.671117733,0,0,0,0,6.069403072,0,0
NODE_2194_length_5036_cov_3_75547,0,0,13.75125824,0,0,0,0,9.888834234,0,0,0,0,14.45621459,0,0
NODE_2962_length_4031_cov_5_22007,0,0,13.45123079,0,0,0,8.037742884,8.652729954,0,0,0,0,10.11567179,0,0
NODE_2876_length_4126_cov_4_09875,0,0,15.02637491,0,0,0,12.11973796,14.43333526,0,0,0,10.08858158,14.52978311,0,0
NODE_1501_length_6752_cov_4_62192,0,0,9.925908221,0,0,0,0,10.21603831,0,0,0,0,10.11567179,0,0
NODE_1245_length_7878_cov_4_37454,0,0,15.82644812,0,0,0,0,11.27036255,0,0,0,0,19.90028523,0,0
NODE_4740_length_2816_cov_4_55053,0,0,16.076471,0,0,0,0,11.0885825,0,0,0,0,11.88131632,0,0
NODE_1358_length_7319_cov_36_033,0,0,69.63137127,11.50050722,0,0,30.59392187,58.31503717,20.55507694,0,0,0,76.14342036,0,0
NODE_925_length_9839_cov_6_51809,0,0,23.35213672,0,5.627428009,0,15.10759003,20.83199271,0,7.792102548,0,13.47272603,24.82937621,0,0
NODE_6338_length_2284_cov_34_2997,0,0,116.1356264,40.13162073,0,0,8.121907731,63.18674227,67.61834052,0,0,8.109176331,77.46765376,32.82581447,0
NODE_2086_length_5229_cov_3_76923,0,0,13.52623765,0,0,0,0,9.452562135,0,0,0,0,10.18924031,0,0
NODE_1140_length_8371_cov_3_82792,0,0,13.77626053,0,0,0,0,6.10780938,0,0,0,0,6.032618811,0,0
NODE_4569_length_2900_cov_2_56063,0,0,7.75070919,0,0,0,14.64468337,0,0,0,0,13.2173189,8.607517084,0,0
NODE_2105_length_5182_cov_5_79189,0,0,15.62642982,7.552571908,0,0,0,10.10697028,12.2431879,0,0,0,10.52029866,0,0
NODE_4906_length_2747_cov_4_2084,0,0,16.65152361,0,0,0,21.29370628,12.43375481,0,0,0,11.87643148,18.35534626,0,0
NODE_3373_length_3668_cov_4_64102,0,0,16.50150989,0,0,0,0,14.97867538,0,0,0,0,13.64696085,0,0
NODE_2114_length_5172_cov_5_31503,0,0,19.05174323,4.394223656,0,0,0,13.7062151,8.368050446,0,0,0,11.43990518,0,0
NODE_2178_length_5055_cov_4_0522,0,0,15.22639322,32.47605921,33.840104,0,0,5.453401232,53.12869612,39.79167035,0,0,0,32.86425219,23.65589145
NODE_743_length_11448_cov_3_86579,0,0,14.15129484,0,0,0,0,0,0,0,0,0,0,0,0
NODE_3383_length_3659_cov_7_61626,0,0,13.67625138,0,0,0,16.6646397,9.525274152,0,0,0,0,11.55025797,0,0
NODE_1905_length_5603_cov_92_0461,0,0,328.0300147,1146.446086,255.0848911,0,0,118.6660108,1891.404047,287.1649526,0,0,96.19084263,798.5821093,269.1184994
NODE_1288_length_7663_cov_3_61278,0,0,12.92618275,0,0,0,0,0,0,0,0,0,0,0,0
NODE_727_length_11622_cov_7_13945,0,0,21.30194913,0,0,0,0,16.72376378,0,0,0,0,18.39213052,0,0
NODE_2839_length_4169_cov_3_8335,0,0,9.82589907,0,7.440290723,0,0,0,0,9.142733657,0,0,0,0,7.114225658
NODE_181_length_27182_cov_6_70583,0,0,18.70171121,0,0,0,0,17.19639188,0,0,0,0,21.96020384,0,0
NODE_1097_length_8625_cov_3_25578,0,0,11.70107065,0,0,0,0,6.762217527,0,0,0,0,7.39363647,0,0
NODE_3867_length_3278_cov_2_9699,0,0,10.60096999,0,0,0,0,0,0,0,0,0,0,0,0
NODE_3244_length_3762_cov_3_05395,0,0,10.9760043,0,0,0,0,6.871285552,0,0,0,0,8.202890213,0,0
NODE_2214_length_5008_cov_5_72078,0,0,17.77662656,154.7247345,31.1585779,0,0,11.9611267,235.7094478,31.13377863,0,0,12.8377071,159.2474817,29.2861682
NODE_779_length_11146_cov_4_55631,0,0,16.35149616,0,0,0,0,6.980353577,0,0,0,0,7.835047603,0,0
NODE_319_length_19216_cov_5_24164,0,0,15.60142753,0,0,0,0,12.68824687,0,0,0,0,13.53660806,0,0
NODE_3061_length_3930_cov_4_95174,0,0,17.75162427,0,0,0,0,17.01461184,0,0,0,0,21.51879271,0,0
NODE_1526_length_6646_cov_6_04885,0,0,14.82635661,11.7751462,0,0,0,0,23.08234049,0,0,0,4.083052976,7.879732981,0
NODE_2718_length_4319_cov_5_15267,0,0,17.87663571,0,0,0,0,15.66943954,0,0,0,0,22.32804645,0,0
NODE_5291_length_2615_cov_8_13398,0,0,23.52715273,6.557005611,11.10378412,0,0,6.253233412,11.7938966,6.753155542,0,0,6.768304032,8.533174252,0
NODE_3157_length_3840_cov_3_28322,0,0,11.77607751,0,0,0,0,6.834929544,0,0,0,0,0,0,0
NODE_1222_length_7960_cov_4_24466,0,0,15.40140923,0,0,0,0,9.270782094,0,0,0,0,8.79143839,0,0
NODE_6504_length_2242_cov_3_68038,0,0,9.475867042,33.98657359,30.81866614,0,0,4.362720985,50.37678692,37.5406185,0,0,0,36.16989627,27.84586485
NODE_2447_length_4663_cov_23_8262,0,0,51.35469896,0,0,0,0,13.41536703,0,0,0,0,7.651126297,0,0
NODE_1157_length_8249_cov_3_74066,0,0,13.57624223,0,0,0,0,6.689505511,0,0,0,0,9.196065261,0,0
NODE_2225_length_4987_cov_2_86212,0,0,10.27594025,0,0,0,0,6.180521396,0,0,0,0,8.865006912,0,0
NODE_2894_length_4108_cov_116_252,0,0,360.1329522,0,0,0,0,289.6483174,0,0,0,0,419.2302231,0,0
NODE_1811_length_5818_cov_21_4132,0,0,67.1311425,0,0,0,133.1067055,140.0433436,0,0,0,99.353373,110.9045471,0,0
NODE_7211_length_2079_cov_2_23518,0,0,8.050736642,0,0,0,0,0,0,0,0,0,0,0,0
NODE_1405_length_7134_cov_10_9022,0,0,29.02765603,10.05865259,11.89691156,0,0,17.52359596,19.65649434,9.800733427,0,0,15.41260538,9.763181352,0
NODE_1897_length_5616_cov_4_15717,0,0,14.87636119,0,0,0,0,13.41536703,0,0,0,0,14.78727294,0,0
NODE_2162_length_5081_cov_5_14087,0,0,19.30176611,0,0,0,0,13.30629901,0,0,0,0,15.41260538,0,0
NODE_887_length_10180_cov_3_64731,0,0,13.15120334,0,0,0,0,0,0,0,0,0,0,0,0
NODE_1917_length_5581_cov_3_2899,0,0,11.72607294,188.7113081,93.92894938,0,0,0,318.0982398,111.6868032,0,0,0,188.7292143,98.59531142
NODE_2063_length_5277_cov_3_56147,0,0,12.85117588,0,0,0,0,8.834509996,0,0,0,0,8.717869868,0,0
NODE_2265_length_4924_cov_5_0304,0,0,17.82663114,0,0,0,0,11.01587049,8.199566209,0,0,0,13.68374511,4.689402067,0
NODE_3509_length_3550_cov_4_06867,0,0,15.15138635,0,0,0,0,7.380269667,0,0,0,0,8.717869868,0,0
NODE_2215_length_5004_cov_3_11517,0,0,11.05101117,0,0,0,0,9.161714069,0,0,0,0,13.90445067,0,0
NODE_2089_length_5217_cov_4_80725,0,0,11.82608209,0,0,0,22.97700322,21.45004485,0,0,0,13.98354029,43.77327064,0,0
NODE_5543_length_2532_cov_3_01736,0,0,10.85099287,0,0,0,0,6.762217527,0,0,0,0,13.79409789,7.572231206,0
NODE_1767_length_5920_cov_14_8215,0,0,52.25478131,0,0,0,0,41.1913573,0,0,0,0,51.13012285,0,0
NODE_1337_length_7401_cov_4_32712,0,0,11.25102947,0,0,0,17.80086513,7.016709585,0,0,0,15.19672415,8.055753169,0,0
NODE_1993_length_5423_cov_3_19113,0,0,11.47605006,0,0,0,7.069847144,9.525274152,0,0,0,0,7.062578121,0,0
NODE_171_length_27857_cov_5_89947,0,0,16.62652133,49.84697459,0,0,0,16.06935563,86.32009085,0,0,0,15.81723225,21.83262602,0
NODE_1787_length_5878_cov_14_0058,0,0,24.85227398,0,0,0,0,11.88841469,0,0,0,0,8.055753169,0,0
NODE_3143_length_3855_cov_4_195,0,0,18.75171578,0,0,0,0,15.9239316,0,0,0,0,20.70953897,0,0
NODE_1303_length_7592_cov_6_17713,0,0,16.50150989,0,0,0,20.6203875,14.1788432,0,0,0,8.747694153,15.22868407,0,0
NODE_3058_length_3937_cov_3_02267,0,0,10.9760043,0,0,0,0,17.63266398,0,0,0,0,18.87032592,0,0
NODE_686_length_12053_cov_4_29522,0,0,10.20093339,0,0,0,0,9.125358061,0,0,0,0,11.03527831,0,0
NODE_1633_length_6294_cov_2_99295,0,0,10.87599515,0,0,0,0,7.271201642,0,0,0,0,7.467204992,0,0
NODE_1532_length_6622_cov_3_30882,0,0,12.05110268,0,0,0,0,7.016709585,0,0,0,0,6.437245683,0,0
NODE_568_length_13483_cov_5_16361,0,0,18.57669977,0,0,0,0,14.68782732,0,0,0,0,19.90028523,0,0
NODE_1912_length_5591_cov_7_22959,0,0,25.57734033,0,0,0,0,12.61553485,0,0,0,0,11.66061075,0,0
NODE_3735_length_3373_cov_13_7396,0,0,49.2295045,0,0,0,0,14.32426724,0,0,0,0,14.1619405,0,0
NODE_5576_length_2520_cov_8_96389,0,0,27.57752334,0,0,0,0,24.68572958,0,0,0,0,21.59236123,0,0
NODE_1430_length_7042_cov_3_5307,0,0,11.57605921,5.458449697,0,0,14.39218883,10.07061427,15.55671123,6.753155542,0,0,13.02162841,8.187234756,0
NODE_4880_length_2761_cov_2_14006,0,0,7.700704614,0,0,0,0,0,0,0,0,0,3.86234741,0,0
NODE_3671_length_3419_cov_3_87366,0,0,13.8262651,240.9957036,107.2610439,0,0,7.343913659,455.806023,133.8163744,0,0,4.745169675,317.2649562,93.05232578
NODE_1939_length_5528_cov_5_01498,0,0,18.67670892,0,0,0,34.63383452,18.28707213,0,0,0,0,20.3049121,0,0
NODE_2183_length_5047_cov_3_10597,0,248.5719793,10.35094711,0,0,0,471.4493902,11.16129452,0,0,0,401.4361543,14.49299885,0,0
NODE_5673_length_2489_cov_4_60805,0,95.03228054,16.8765442,0,0,0,19.10542026,9.779766209,0,0,0,20.75182919,14.93440998,0,0
NODE_3573_length_3495_cov_2_4593,0,0,8.225752656,0,0,0,0,5.417045224,0,0,0,0,0,0,0
NODE_2123_length_5149_cov_3_48115,0,0,9.225844165,16.13503999,0,0,0,0,29.87787139,0,0,0,8.423595779,10.53193579,0
NODE_5884_length_2424_cov_7_50021,0,0,22.80208639,0,0,0,13.88719975,22.03174098,0,0,0,0,21.9969881,0,0
NODE_2094_length_5211_cov_3_26804,0,0,12.22611869,0,0,0,5.007808394,8.216457856,0,0,0,0,7.283283687,0,0
NODE_5158_length_2657_cov_3_98885,0,0,11.37604091,0,0,0,0,9.452562135,0,0,0,0,10.11567179,0,0
NODE_3099_length_3897_cov_5_99896,0,0,21.17693769,0,0,0,0,13.45172304,0,0,0,0,15.30225259,0,0
NODE_3403_length_3642_cov_4_09088,0,0,11.25102947,0,0,0,27.0589983,7.780185757,0,0,0,19.6663489,5.554423418,0,0
NODE_626_length_12694_cov_72_5538,0,0,258.0736137,10.88256952,5.627428009,0,0,145.6785249,20.33043129,5.021577198,0,0,142.7229329,9.916932239,5.281112298
NODE_1617_length_6346_cov_3_88333,0,0,13.97627883,0,0,0,0,12.03383872,0,0,0,0,13.90445067,0,0
NODE_4288_length_3031_cov_13_6358,64.12098047,43.45782224,26.55242955,0,0,394.5372919,94.68545282,17.37817193,0,9.385154625,265.6543079,72.47177272,20.85667601,0,7.637972332
NODE_2707_length_4338_cov_2_6897,0,0,9.800896782,0,0,0,0,6.616793495,0,0,0,0,11.03527831,0,0
NODE_1586_length_6426_cov_3_9843,0,0,14.35131315,0,0,0,0,6.580437486,0,0,0,0,5.444070635,0,0
NODE_5183_length_2650_cov_3_29403,0,0,11.42604548,0,0,0,0,0,0,0,0,0,5.407286374,0,0
NODE_2847_length_4155_cov_21_2078,0,0,74.73183796,0,0,0,0,40.42788113,0,0,0,0,36.12214435,0,0
NODE_1523_length_6658_cov_3_07905,0,0,11.05101117,5.218140591,19.52604215,0,0,12.07019473,12.46783355,26.00830673,0,0,15.92758503,0,19.29133583
NODE_3915_length_3246_cov_4_88656,0,0,8.850809849,0,0,0,119.3878354,7.162133618,0,0,0,93.22360192,15.74366373,0,0
NODE_830_length_10600_cov_3_62674,0,0,12.02610039,19.22472849,0,0,0,0,28.36151326,0,0,0,0,5.458156504,0
NODE_1348_length_7356_cov_4_5087,0,0,13.25121249,0,0,0,17.96919482,11.41578658,0,0,0,17.878499,13.94123494,0,0
NODE_6234_length_2319_cov_2_68021,0,0,9.475867042,0,0,0,0,6.435013454,0,0,0,0,11.88131632,0,0
NODE_4521_length_2915_cov_105_554,0,69.66779285,172.3907738,0,0,0,207.298018,124.4829721,0,0,0,185.5532789,143.9735977,0,0
NODE_1218_length_7976_cov_45_0465,0,0,105.8346839,0,0,0,0,60.42368565,0,0,0,0,49.80588945,0,0
NODE_3554_length_3514_cov_6_85718,0,0,19.00173866,0,0,0,0,11.4884986,0,0,0,0,14.56656737,0,0
NODE_1307_length_7584_cov_3_7236,0,0,13.45123079,0,0,0,0,6.180521396,0,0,0,0,8.202890213,0,0
NODE_2013_length_5370_cov_3_40132,0,0,12.75116673,11.26019812,0,0,43.51322587,11.92477069,14.65812863,0,0,32.43670532,12.13880614,8.571611974,0
NODE_2798_length_4210_cov_3_94994,0,0,6.825624545,0,0,0,0,6.216877404,0,0,0,0,9.527123611,0,0
NODE_1765_length_5922_cov_5_71553,0,0,11.35103862,0,0,0,0,13.19723098,0,0,0,0,16.1482906,0,0
NODE_3630_length_3453_cov_8_76045,0,0,30.27777042,0,0,0,0,14.10613119,10.10905423,0,0,0,12.24915893,0,0
NODE_1762_length_5930_cov_4_64783,0,0,13.6262468,0,0,0,0,10.07061427,0,0,0,0,11.40312092,0,0
NODE_953_length_9619_cov_42_636,0,0,102.6093888,4966.777266,11.89691156,0,0,129.9000173,7306.318945,11.74010117,0,0,166.8534081,1179.077118,10.64951571
NODE_3993_length_3204_cov_23_4868,0,549.9020931,45.80419108,0,0,0,800.1552,50.38942738,0,0,0,552.2540637,72.68569982,0,0
NODE_772_length_11179_cov_3_92916,0,0,14.52632916,0,0,0,0,8.798153987,0,0,0,0,11.43990518,0,0
NODE_2864_length_4144_cov_4_28711,0,0,15.27639779,0,0,0,0,9.488918143,0,0,0,0,15.08154703,0,0
NODE_5194_length_2647_cov_2_44367,0,0,8.600786972,0,0,0,0,4.798993084,0,0,0,0,6.253324378,0,0
NODE_1355_length_7334_cov_4_17324,0,0,15.40140923,18.16050245,8.044578294,0,0,9.016290037,30.15867845,7.54968158,0,0,7.724694819,20.91012069,0
NODE_3356_length_3680_cov_4_30455,0,0,11.55105692,0,0,0,0,5.235265183,0,0,0,0,6.584382727,0,0
NODE_1854_length_5717_cov_3_34882,0,0,13.37622392,0,0,0,0,8.907222012,0,0,0,0,10.15245605,0,0
NODE_2151_length_5090_cov_2_84608,0,0,10.32594482,0,0,0,0,5.417045224,0,0,0,0,0,0,0
NODE_2096_length_5205_cov_5_45709,0,0,19.40177526,0,0,0,0,16.90554382,0,0,0,0,22.18090941,0,0
NODE_889_length_10164_cov_4_08141,0,0,14.67634289,0,0,0,0,11.56121061,0,0,0,0,14.8240572,0,0
NODE_2439_length_4685_cov_3_94946,0,0,14.40131772,0,0,0,0,12.72460287,0,0,0,0,11.69739501,0,0
NODE_1794_length_5857_cov_4_05981,0,0,10.32594482,0,0,0,13.21388097,10.10697028,0,0,0,14.17509563,14.38264607,0,0
NODE_4140_length_3115_cov_4_05359,0,0,15.72643897,0,0,0,8.626896813,11.67027864,0,0,0,0,17.84036661,0,0
NODE_1544_length_6588_cov_3_14878,0,0,11.15102032,0,0,0,0,4.980773125,0,0,0,0,7.651126297,0,0
NODE_1984_length_5440_cov_2_57549,0,0,9.375857891,0,0,0,0,8.361881889,0,0,0,0,8.79143839,0,0
NODE_2782_length_4237_cov_5_02606,0,0,14.05128569,0,0,0,0,7.198489626,0,0,0,0,9.821397699,0,0
NODE_1462_length_6916_cov_5_0806,0,0,18.5016929,0,0,0,0,0,0,0,0,0,5.480854896,0,0
NODE_1042_length_8955_cov_3_6836,0,0,11.02600888,0,0,0,0,6.398657445,0,0,0,0,11.69739501,0,0
NODE_2057_length_5290_cov_19_32,0,0,68.33125231,0,0,0,0,66.05886692,0,0,0,0,80.85180578,0,0
NODE_1167_length_8217_cov_8_6839,0,0,31.02783905,0,0,0,0,9.707054193,0,0,0,0,7.356852209,0,0
NODE_2141_length_5114_cov_3_77426,0,0,13.45123079,0,0,0,0,0,0,0,0,0,0,0,0
NODE_3771_length_3351_cov_15_3374,0,0,48.72945875,0,0,0,0,23.12242122,0,0,0,0,23.50514281,0,0
NODE_710_length_11741_cov_9_12708,0,0,32.92801291,7.895870631,0,0,0,13.77892711,16.67993948,0,0,0,14.8240572,0,0
NODE_808_length_10865_cov_4_70259,0,0,16.95155107,0,0,0,0,10.28875032,0,0,0,0,16.36899616,0,0
NODE_1268_length_7728_cov_7_54868,0,0,28.37759655,0,0,0,13.88719975,28.43039842,0,0,0,10.08858158,32.33336546,0,0
NODE_2190_length_5039_cov_3_1868,0,0,11.6010615,0,0,0,0,10.6159544,0,0,0,0,10.52029866,0,0
NODE_1476_length_6867_cov_5_63227,0,0,20.3518622,0,0,0,0,12.50646683,0,0,0,0,13.9780192,0,0
NODE_1176_length_8190_cov_3_859,0,0,13.95127654,5.870408165,0,0,0,5.017129133,13.02944768,0,0,0,0,0,0
NODE_1204_length_8071_cov_4_83508,0,0,17.5016014,0,0,0,0,10.57959839,0,0,0,0,12.13880614,0,0
NODE_7031_length_2120_cov_6_43487,0,0,24.4022328,6.316696505,0,0,0,27.26700616,8.761180333,0,0,0,34.35649982,10.87787529,0
NODE_2138_length_5115_cov_20_9621,0,0,45.85419566,0,0,0,0,32.39320332,0,0,0,0,44.21468178,0,0
NODE_2562_length_4510_cov_4_6716,0,0,10.75098372,0,0,0,9.80520467,7.998321807,0,0,0,11.04635831,10.85135701,0,0
NODE_2855_length_4150_cov_3_68156,0,0,14.52632916,0,0,0,0,6.289589421,0,0,0,0,7.540773514,0,0
NODE_610_length_12882_cov_4_37273,0,0,14.27630628,0,0,0,0,0,0,0,0,0,0,0,0
NODE_5152_length_2660_cov_2_36392,0,0,8.275757232,0,5.400820169,0,0,0,0,0,0,0,0,0,5.106530074
NODE_4053_length_3169_cov_3_5167,0,0,11.45104777,0,0,0,0,7.671117733,0,0,0,0,10.77778849,0,0
NODE_1003_length_9216_cov_6_29375,0,0,22.52706123,0,0,0,9.594792553,15.59672752,0,0,0,0,17.80358235,0,0
NODE_1920_length_5577_cov_3_0125,0,0,11.82608209,0,0,0,0,8.361881889,0,0,0,0,8.828222651,0,0
NODE_281_length_20686_cov_5_15234,0,0,18.57669977,0,0,0,0,10.97951448,0,0,0,0,9.269633783,0,0
NODE_3755_length_3362_cov_2_99607,0,0,10.62597228,0,0,0,0,6.362301437,0,0,0,0,9.416770827,0,0
NODE_1085_length_8670_cov_12_2291,0,0,42.45388453,0,0,0,12.33015008,22.72250513,0,0,0,0,28.9859977,0,0
NODE_2058_length_5290_cov_4_61165,0,0,8.025734355,9.852673353,9.857441008,0,0,0,13.70338462,8.65789172,0,0,0,7.687544372,0
NODE_1031_length_9021_cov_3_39304,0,0,12.17611411,0,0,0,0,10.83409045,0,0,0,0,13.90445067,0,0
NODE_2004_length_5382_cov_2_7492,0,0,10.30094254,0,0,0,0,7.416625675,0,0,0,0,9.711044916,0,0
NODE_425_length_16142_cov_10_0392,0,0,35.92828744,0,0,0,0,14.72418333,0,0,0,0,14.27229329,0,0
NODE_3591_length_3478_cov_35_2895,0,0,75.48190659,0,0,0,66.19565213,89.07222012,0,0,0,51.78379531,139.3019966,0,0
NODE_5998_length_2389_cov_3_31662,0,0,11.72607294,0,0,0,0,0,0,0,0,0,0,0,0
NODE_1320_length_7504_cov_4_7064,0,0,16.95155107,0,0,0,0,16.28749168,0,0,0,0,17.84036661,0,0
NODE_2987_length_4010_cov_4_93856,0,0,14.90136347,0,0,0,0,10.14332629,0,0,0,0,14.86084146,0,0
NODE_1239_length_7903_cov_5_11685,0,0,17.27658081,0,0,0,11.36225434,18.94148028,0,0,0,0,24.60867064,0,0
NODE_1433_length_7027_cov_8_02983,0,0,22.12702462,74.70180215,0,0,0,15.99664361,128.8904414,8.242312918,0,0,0,30.28892482,0
NODE_1878_length_5659_cov_11_1888,0,31.11377156,38.80355052,0,0,0,111.6867519,37.84660455,0,0,0,94.88374825,45.24464108,0,0
NODE_2872_length_4132_cov_3_38852,0,0,12.52614614,14.55586586,42.79111365,0,0,9.925190242,18.87023456,52.29366599,0,0,12.10202188,25.6763982,42.03067061
NODE_3561_length_3507_cov_3_34473,0,0,12.05110268,0,0,0,0,8.180101848,0,0,0,0,6.805088293,0,0
NODE_1028_length_9023_cov_5_0552,0,0,18.25167003,0,0,0,0,17.95986806,0,0,0,0,18.53926757,0,0
NODE_2120_length_5152_cov_4_82303,0,0,17.07656251,0,0,0,0,11.99748271,0,0,0,0,11.36633666,0,0
NODE_722_length_11640_cov_5_47087,0,0,18.52669519,0,0,0,0,19.19597234,0,0,0,0,26.48466795,0,0
NODE_1057_length_8872_cov_4_75026,0,0,10.00091508,0,0,0,0,10.76137843,0,0,0,0,13.27911824,0,0
NODE_3110_length_3891_cov_39_8553,0,0,133.0871775,0,0,0,0,118.4842308,0,0,0,0,148.7187674,0,0
NODE_3468_length_3582_cov_20_2872,0,0,40.20367864,0,12.1235194,0,0,13.19723098,7.694113498,17.21188874,0,0,9.122496739,9.225053246,7.332453439
NODE_3067_length_3924_cov_2_58801,0,0,9.250846452,5.595769187,0,0,0,7.489337692,0,5.021577198,0,0,8.533948562,4.112836239,0
NODE_440_length_15915_cov_10_792,0,0,36.42833319,0,0,0,0,41.95483348,0,0,0,0,47.7827551,0,0
NODE_2390_length_4767_cov_3_2725,0,0,11.70107065,11.60349684,0,0,0,0,21.79062801,0,0,0,0,8.802238305,0
NODE_4495_length_2934_cov_2_54776,0,0,9.125835014,0,0,0,0,4.326364977,0,0,0,0,8.018968908,0,0
NODE_1180_length_8181_cov_4_8666,0,0,17.20157394,0,0,0,0,10.47053037,0,0,0,0,12.28594319,0,0
NODE_1928_length_5561_cov_3_43716,0,0,12.95118503,0,0,0,0,11.4884986,0,0,0,0,16.9943286,0,0
NODE_2911_length_4082_cov_4_47877,0,0,15.97646185,0,0,0,0,13.88799514,0,0,0,0,21.26130288,0,0
NODE_1563_length_6499_cov_5_94615,0,0,13.70125366,0,0,0,9.468545282,10.1796823,0,0,0,0,13.75731363,0,0
NODE_1714_length_6055_cov_4_65267,0,0,16.80153734,0,0,0,6.691105333,16.61469575,0,0,0,0,19.97385375,0,0
NODE_2788_length_4231_cov_4_58573,0,0,15.65143211,0,0,0,0,8.325525881,6.795530899,0,0,0,7.467204992,0,0
NODE_773_length_11165_cov_4_42601,0,0,15.00137263,0,0,0,0,10.28875032,0,0,0,0,13.61017659,0,0
NODE_2383_length_4771_cov_7_78753,0,0,26.10238837,0,0,0,0,20.57750065,0,9.800733427,0,0,19.56922688,0,7.332453439
NODE_1048_length_8903_cov_5_90857,0,0,21.72698802,5.527109442,6.269483553,0,0,12.03383872,8.087243384,6.199050472,0,0,15.08154703,7.956608425,0
NODE_4950_length_2730_cov_2_53009,0,0,9.075830438,9.06308629,8.157882214,0,0,3.85373687,20.55507694,9.523680892,0,0,0,10.26287174,5.281112298
NODE_2143_length_5104_cov_7_18459,0,0,16.12647557,0,0,0,9.300215588,14.86960736,0,0,0,10.7270994,20.12099079,0,0
NODE_846_length_10486_cov_4_75563,0,0,17.12656708,7.518242036,0,0,0,11.67027864,12.6924792,0,0,0,14.67692016,5.804096001,0
NODE_2149_length_5096_cov_4_83753,0,0,17.07656251,0,0,0,0,11.99748271,9.940569993,0,0,0,6.069403072,0,0
NODE_1848_length_5731_cov_71_5111,0,0,210.4442556,6.454015994,0,0,0,117.7934666,11.85005801,0,0,0,107.0421996,6.572850438,0
NODE_6132_length_2344_cov_12_7907,0,0,41.27877701,0,0,0,18.68459602,19.70495645,0,0,0,13.08961534,21.33487141,0,0
NODE_2523_length_4557_cov_3_22257,0,0,10.10092423,0,0,0,0,9.016290037,0,0,0,0,16.1482906,7.572231206,0
NODE_3173_length_3824_cov_5_11913,0,0,17.20157394,0,0,0,0,12.36104279,0,0,0,0,13.27911824,0,0
NODE_3923_length_3242_cov_3_19297,0,0,9.100832726,0,0,0,9.342298012,10.54324238,0,0,0,0,15.19189981,0,0
NODE_601_length_13061_cov_8_49062,0,0,27.30249818,0,0,0,0,18.25071612,0,0,0,0,16.92076008,0,0
NODE_1791_length_5868_cov_4_84844,0,0,17.92664029,6.042057527,0,0,0,8.870866004,10.16521564,4.709893096,0,0,9.012143956,5.650345113,0
NODE_7479_length_2021_cov_3_07884,0,0,11.25102947,0,0,0,0,6.471369462,0,0,0,0,5.444070635,0,0
NODE_954_length_9612_cov_4_40096,0,0,16.00146413,0,0,0,0,11.45214259,0,0,0,0,12.17559041,0,0
NODE_3161_length_3837_cov_3_37943,0,0,10.50096084,0,11.02824818,0,0,6.834929544,0,12.53662721,0,0,6.510814205,0,12.61356574
NODE_4562_length_2901_cov_3_25685,0,0,11.37604091,0,0,0,10.73101799,12.14290674,0,0,0,0,12.28594319,0,0
NODE_599_length_13066_cov_24_7577,0,0,84.88276677,23.65328202,5.476356116,0,18.89500814,61.84156997,44.8729685,6.164418905,0,11.74872791,74.15707027,19.25729865,0
